id_publisher,publisher
7967,"Funbox Media Ltd, Kiss Ltd"
7968,Visualnoveler
7969,Martin Thomas Flury
7970,Earn Alliance
7971,Aava Fertsman
7972,"Studio Whisky Tango Inc., Jsr-Productions"
7973,Nap Harmonia
7974,Hellconx™
7975,Magicaltimebean
7976,Ape Law
7977,4886 Studios
7978,Rekall Games
7979,Embrion
7980,T.H.L Games
7981,Forklift Interactive
7982,Yox-Project
7983,Maticolotto
7984,Cream Digital Inc.
7985,Koehl Studios
7986,Batuhan Ertan
7987,Virtualhere Pty. Ltd.
7988,Lost Marble
7989,库库尔坎游戏工作室
7990,Outsider Games
7991,Queen Birdface Productions
7992,Corey Hardman
7993,"Warcave, Plug In Digital"
7994,"Elder Game, Llc"
7995,Mangotronics
7996,Hotdogdog
7997,Polykid
7998,Owinka
7999,Anelagamesstudio
8000,Hondune Games
8001,Rawegg
8002,Why So Serious?
8003,"Boppy Games, Llc"
8004,Wompa Labs
8005,"Nupu Neko Dev, Critical Bliss, Flat Chest Dev"
8006,Freetimedev
8007,Bongwater Productions
8008,Cannibal Panda Studios
8009,Euphoria Games
8010,Didactricks
8011,Loco Road Team
8012,Bonemeal Productions
8013,Dream Potion Games
8014,Darkness Development
8015,Yellow Boot Games
8016,Shinobi Man
8017,Tuomo Laine
8018,Constant Rage Games
8019,Joshua Hughes
8020,Arrogant Pixel
8021,Develobster
8022,Open Maw Productions
8023,Emberforge
8024,Montauk Games
8025,Uki Uki Lab
8026,Immersive Division
8027,"Thiemo Bolder, Onemangames"
8028,Sublime
8029,Nooskewl
8030,World Games Development
8031,Redwhalegames
8032,Wwo Partners Ltd
8033,Heavy Pepper Inc.
8034,Jjthejetplane27
8035,Mcmagic Productions
8036,Nebula Nova Games
8037,Rebel Rebel Studio
8038,Nebocry
8039,"Pixel Reef, Pid Games, Dear Villagers"
8040,Actplus Studio
8041,"Space R Studio, Gamesforgames"
8042,Flyover Zone
8043,Iriysoft
8044,Monomyth Games
8045,Fkne
8046,We Dig Games
8047,Applimazing
8048,Hariharan S
8049,I.E.D Games
8050,Vg Team
8051,@Unepic_Fran
8052,Dogshitstudio
8053,Enderlost Studios
8054,Rainssong
8055,Winterworks Gmbh
8056,William Good
8057,Tic Toc Games
8058,Games Starter
8059,Henry Kucab
8060,Goldengod Games
8061,"Strength In Numbers Studios, Inc"
8062,Leveler Games
8063,Vrillar
8064,Kryakozyabrik Games
8065,Randy Becker
8066,Aim Theory
8067,Journey Bound Games
8068,Shrimasis Rout
8069,Anya Segarane
8070,Nyanco Channel
8071,Lunatic Works
8072,"Valkeala Software, Tero Lunkka"
8073,绝汪
8074,Butterflyware
8075,独资个人
8076,Symbiosis Games
8077,Team Kgd
8078,Dimleteam
8079,Octopus Tree
8080,Shadow Glass Studios Llc
8081,"Blukulélé, Okjoy"
8082,"Laniatus Games, Metaengine"
8083,Meteoric Games
8084,430Games
8085,Gameolic Development Studio
8086,Mokosh Games
8087,Dan
8088,Maxcheese3 Industries
8089,Arrogant Pixel Ltd
8090,Antiproto Studios
8091,Filip Bujdak
8092,灰烬天国
8093,Ametist Studio
8094,Makivision Games
8095,Eirteam
8096,Madar Games
8097,"Future Friends Games, Studio Inkyfox"
8098,Evil Indie Games
8099,Shen Jiacheng
8100,"Dogenzaka Lab, D3Publisher"
8101,"Emily Pitcher, Ray Hsiao, Alan Guan, Hayden Nuyens, Wei, Richard Cheng"
8102,一杯烟雨游戏工作室
8103,Worm Animation
8104,英雄互娱
8105,Mugzone
8106,Mygrandfather Games
8107,Snowhaven Studios
8108,Bindlebot
8109,Earthlingo
8110,Wilds Server Hosting
8111,Intersky Studios
8112,Ginger Tree Games
8113,Blyts
8114,Cledman Games
8115,Wos Dev Team
8116,Forestlight Games
8117,Breakover Interactive
8118,Netgames
8119,Dustinaux
8120,Garage Collective Llc
8121,Hörberg Productions
8122,Let'S Go To The Grindhouse
8123,Game Scorpion Inc.
8124,Heart'S Choice
8125,Argent Games
8126,Strikeworks
8127,Joakim Sandberg
8128,Dapper Dog Digital
8129,Ehmprah
8130,Mage Entertainment
8131,Kunpan Games
8132,Duke Studio
8133,"Celosya Games, Youyou972"
8134,Tramolly Game
8135,Hoffnung Haydn
8136,Insane Code
8137,Magiccraft
8138,Jake Huhman
8139,"Atomic Jelly, Movie Games S.A."
8140,Let It Roll Ab
8141,Costek Games
8142,Resolution Games
8143,Secret Base
8144,Cbacademy
8145,Epicscapes
8146,"桑尼游戏(Sunny Game), Lovestoryproject"
8147,"逼囉啵囉逼, Light Of Creators"
8148,Hailstorm Games
8149,Gumarov Productions
8150,Dark Artz Entertainment
8151,Interplay Corp
8152,Space Telescope Science Institute
8153,"Redlock Studio, Plug In Digital"
8154,Akamari Games
8155,Ntt Solmare
8156,微云
8157,Planetary Gears
8158,Lunarcore Games
8159,Xrrawva
8160,Something Classic Games Llc
8161,Vine
8162,Concrete Games
8163,Blqgms
8164,N-Body Solutions
8165,Alienmelon
8166,Zolden Games
8167,Wolfcoder Workshop Llc
8168,D6
8169,Ovid Works
8170,Robot Invader
8171,Strelitziaold
8172,Seldom Ludious
8173,Areo Gaming
8174,Enki Games
8175,Btd Enterprises Incorporated
8176,Plot Twist
8177,Yasho Salamander
8178,Domuro Soft
8179,Celery Emblem™
8180,Dark Terra Games
8181,Yggdrasil Studio
8182,Grzegorz Slazinski
8183,U.S.A. Games
8184,Devoke Studio
8185,Game Logic Studio
8186,Wild Pepper Games
8187,Pluto Vr
8188,Aged Immortals
8189,Numizmatic
8190,Nicepro
8191,Lemport
8192,Tobspr Games
8193,Wavebox Labs
8194,Iron Boar Labs Ltd.
8195,Defence Force
8196,Tomagamestudio
8197,Hush Fin Games
8198,Gf Game Studio
8199,Stefan Preuss
8200,Muggle
8201,"Whitemoon Dreams, Inc."
8202,Xsgames
8203,"Gameware Europe, Critter Consortium"
8204,Dawinstone
8205,Short N Sweet
8206,Purple Thunder Games
8207,Mahdi Bahrami
8208,Wintermute
8209,Loose Knot Games
8210,Julian Roeckl
8211,Carlburton Llc
8212,Featherofthornsgame
8213,Parter Dizayn
8214,Coughe
8215,Ihm Studio
8216,Infinity Requiem Studio
8217,Imaginite Ltd
8218,Coward_Watson
8219,Prime Games
8220,Games4Wonders
8221,Gamester
8222,Another Dimension Game Studio
8223,Necroactive
8224,Encore
8225,Stryde Games
8226,"24Frame,Inc."
8227,Urbgames
8228,Awesomegamezteam
8229,Ping Yi Lin
8230,Otherside Studio
8231,Chronicle Games Ltd
8232,Dreamy_Chat
8233,For7S
8234,Angelus
8235,吉祥如意工作室
8236,"38,9_Degrees"
8237,Xaso Software
8238,Icy North Games
8239,"Pax Breslaw, Sergee"
8240,At0M
8241,Fallen Planet Studios
8242,"Voxpop Games, Inc."
8243,Superita
8244,Sergey Marchenko
8245,Instant Million
8246,Black Cell Og
8247,Cetus Studios
8248,Pi-Dev Bulgaria
8249,Asong
8250,"Gametrust Games, Ready At Dawn"
8251,Potentknight
8252,Grable Team
8253,2Bad Games
8254,Doublemoose Games
8255,Next In Game
8256,Marcos Game Dev
8257,Phoenix Games
8258,Brahmaputra Games
8259,Polished Games
8260,Mustache Games
8261,Pixe-Late
8262,Xpagame
8263,Araplay
8264,Louis Morel
8265,Dracula'S Cave
8266,Crew Penguin
8267,Sarah Werum
8268,Heatwave Studios
8269,Normunds Petrovs
8270,Systemic Games
8271,Jonatas Duarte
8272,University Of Texas At Austin Saga Lab
8273,Offworld Industries
8274,Gnifrebel Games Ug
8275,Fredrik Kristian Jensen
8276,Zerobyter Games
8277,Ludeme Games
8278,Missing Digit
8279,Ville Mönkkönen
8280,Phantasmata Project
8281,小小游戏
8282,Fyn Games
8283,"Gearbox Software, Llc"
8284,"Forsaken Games, Zerouno Games"
8285,Tuomo'S Games
8286,"Impulse Game Studios, Llc."
8287,Super Duper Game Company
8288,Lfb Studios
8289,Playwrite Studios
8290,Sp Digital Arts Inc.
8291,Mydreamforever_Old
8292,Am Productions
8293,5Word Team
8294,Whiteboard Games
8295,Mr Crops
8296,Epitasis Games
8297,Wildgrip
8298,Playstark
8299,Binary Station Studio
8300,Creative Concepts
8301,From0
8302,"If The Clouds Are Full Of Rain, They Empty Themselves Upon The Earth, Llc"
8303,Weasel Games
8304,Csgood
8305,Ey-Studio
8306,No Pest Productions
8307,Genos Studios
8308,Tombasche
8309,"Goblinz Publishing, Maple Whispering Limited, Mugen Creations"
8310,Sean O'Connor
8311,Bulkypix
8312,Soraprayer
8313,Mmm
8314,Chainsawesome Games
8315,Bodacious Princesses
8316,"Versus Evil , Tinybuild"
8317,Tayfun Tuna
8318,Scaredy Cat Studios
8319,Firebeast
8320,ミラージュブリンガー
8321,Flova Interactive
8322,Adjective Animal
8323,季末月落
8324,Hunter Hamster
8325,Everythingherbs
8326,Diamosdev
8327,Flow Entertainment
8328,Fredrchopin
8329,"Dark Light Studio, Light Of Creators"
8330,2 Ton Studios
8331,Aquatic Moon Games
8332,Sleepy_Fox_Interactive
8333,Hindpaw Publishing
8334,Ulbe
8335,Ninja Robot Dinosaur
8336,"Paperash Studio, Ateliér Duchů"
8337,"Atlas V, Smergc"
8338,Tripolar Studio
8339,Koch Media
8340,Intergalactic Education Llc
8341,James Wilder
8342,Oneblock
8343,Onetake_Studio
8344,Vacantknight Studios
8345,White Guardian Studios Llc
8346,Clear River Games
8347,Ramify Games
8348,Dgelioncel
8349,Runnex Technology
8350,"Playway S.A., Simulam"
8351,John Scarpias
8352,Bzkg Games
8353,Gigatank 3000
8354,Kx Games
8355,Michael Kiang
8356,Callum Page
8357,Academic Quarter
8358,"Designing Digitally, Inc."
8359,Crystal Game Works
8360,Dragom
8361,Lauro Zanetti Cabral
8362,Imperiarte Games
8363,Crynosaurs
8364,Deertwig Studio
8365,"Grabthegames, Koex Studio"
8366,Cool Smithy Games
8367,Royce Charles Fernandes
8368,Madgobbler
8369,Glitch Games
8370,Winwill工作室
8371,Mumbojumbo
8372,Skyjaz Games
8373,Justin Proulx
8374,Tectonic Vr
8375,Sojourn Interactive
8376,Because Because Games
8377,"Plug In Digital, Nacon"
8378,Secret Level Srl
8379,Hoo-Roo Games
8380,Spellbind Studios
8381,Tree'S Game
8382,Dos Jamones
8383,Annulus
8384,Eric Peterson
8385,Loony Code
8386,Chaotic Heart Studios
8387,Icon Interactive
8388,"Ethereal Gem, Llc"
8389,Megabit Publishing
8390,时空游侠
8391,"Flyhigh Works, Indieark"
8392,Codelessman
8393,Sekaifrieden
8394,Profenix Studio Srls
8395,Sleepy Sheep
8396,Concrete Interactive顽石发行
8397,Reky Studios
8398,"Sedoc Llc, Grabthegames"
8399,Florian Van Strien
8400,Gaga Games Studio
8401,Games By Lum
8402,Because I Can
8403,Shanghai Yijun Network Info Technologies Inc.
8404,Exscape
8405,Nick Hsu Game
8406,Hronosgame
8407,Cédric Andreu
8408,Spaceboy
8409,Real Heroes Studio
8410,Farjay.Com
8411,Kerberos Productions Inc.
8412,Great Gretuski Studios Llc
8413,Chim Ruoi Games
8414,Mygames
8415,Michael Richard Lannon
8416,Edzenga Labs Llc
8417,Honor Games
8418,Substance Games
8419,Domyo
8420,Exploit Llc
8421,"Limitless Fun, Llc"
8422,Darkflux Games
8423,Artificial Worlds
8424,Ruskatuli
8425,Hublab
8426,Indie World Order
8427,Jankowski Adam
8428,Strange Shuttle Llc
8429,Salient Games
8430,Riovox
8431,Kyle Muntz
8432,Uemesh
8433,Forked Tail Studio
8434,A Thousand Myths
8435,Archiact
8436,Artur Rezende
8437,Talehammer
8438,Vm Games
8439,30/30
8440,Guardhouse
8441,Memes Games
8442,Kaan Bukusoglu
8443,Cindy Pondillo
8444,Golgrot
8445,Virtual Racing Industries Ltd.
8446,Snowblown Studios
8447,Bigfingers
8448,Thiefcat
8449,Yamauchi_Games
8450,Reburn
8451,坤舆科技
8452,Somniumsoft
8453,Joe Pinney
8454,Raiyon Studios Pte Ltd
8455,Retronic Games
8456,"Iconik, Plug In Digital"
8457,Clever Simulation Entertainment
8458,Squidlit Ink.
8459,重庆环游者网络科技
8460,Cartoon Network
8461,Alice Games
8462,"Toge Productions, Neon Doctrine, Raw Fury"
8463,Trichotomy
8464,Rusworld
8465,David Owens
8466,"Brisia Fabiola Aguirre Ponce De Leon, Javier León López, Ramón Alberto Campos Martir"
8467,Hizuki
8468,Unfinished Pixel
8469,Flashdim
8470,"Funktronic Labs, Creature Label"
8471,Smallmill
8472,Nightlightanimal
8473,D4
8474,Ghost Time Games
8475,Renegade Sector Games
8476,Iron Octopus Productions Inc.
8477,Bartosz Bojarowski
8478,Sinistergames
8479,Gnomic Studios
8480,"Big Ant Studios (Steam), Tru Blu Games"
8481,Waterfoul Studios
8482,Virtual Uppercut Studios
8483,Team Cursed Image
8484,Sparking Games
8485,Rabid Beaver Games
8486,Cyber Alice Limited
8487,Uniworlds Game Studios
8488,"Kunpo Games, 方块游戏(Cubegame)"
8489,Mugle Studio
8490,Dvir Rochman
8491,Mark Arenz
8492,Mark Healey
8493,"G-Devs.Com, Creativeforge Games"
8494,Nexcentric Games
8495,Tiny Titan Studios
8496,Techway
8497,Dozing Bison
8498,Xtonomous Llc
8499,"Sideline Amusements, Gonzo Games"
8500,Dawncraft
8501,Taptroise
8502,Creamative
8503,White Vortex Games
8504,Vixa Games
8505,Jackgame
8506,Hoki Wolf Studio
8507,Zouking
8508,Runebox Studios
8509,王容克
8510,Maciej Kuzianik
8511,Zima Software
8512,Newbuild-C
8513,Sc.Wu
8514,Morax Games
8515,Holmcom
8516,Fshark Games
8517,Lesser Evil Games
8518,Borgia Mango Art
8519,Underdog Interactive
8520,Microids Indie
8521,Gustav Olsson
8522,Ijunior
8523,Ductape Studio
8524,Rogue Sword: Strategy & Adventure Games
8525,Nookcrew
8526,"7Dots, Phoenix_Co"
8527,En Games
8528,Jonathan Wood
8529,Redcatpig Studio
8530,Davigo Studio
8531,Red Skald
8532,Gokuaku Games
8533,Shibo Games
8534,Parallaxian Pty Ltd
8535,<Eye>Game
8536,Extend Entertainment
8537,Diagrammet Ab
8538,Thomas Christof
8539,Sony Pictures Virtual Reality
8540,Jesse Carradine?
8541,Instant Games Studio
8542,Cnsmini
8543,Nitrome
8544,Anji
8545,Bookstore Simulator
8546,Realmint Ai
8547,Mama Makes Games
8548,Matt Cohen
8549,Sugar Games
8550,Penguin Void Productions
8551,Hardedge Games
8552,Studio Ebans
8553,Retrific
8554,Stroboskop
8555,"Indienova, Fhnbhj"
8556,Frymore
8557,欢乐不二
8558,Forward Instinct
8559,Gobit Games
8560,Long Road Games
8561,Nightshade
8562,Hinuraion Studios
8563,Left Flank Games
8564,Gabhel Studios
8565,Rocket Jump
8566,Aéronie
8567,Hobofeller
8568,Among Giants
8569,Monsterattack
8570,Fabled Game
8571,Lgv
8572,Carlos Coronado
8573,"Plusplus Co.,Ltd"
8574,Doublesix Games
8575,Dog Water Studios
8576,Lfr Games
8577,C'S Earth
8578,Gius Caminiti
8579,Tree Men Games
8580,Guxian
8581,Gutter Arcade
8582,Tiberius
8583,Open Realms Llc
8584,Quixel
8585,Oneocean Llc
8586,清之鸣
8587,Rocketship
8588,G-Devs.Com
8589,Iurii Batalkin
8590,Heinrich Venter
8591,Mc2Games
8592,A2 Softworks
8593,Memeshub
8594,"Vish, Indieark"
8595,Sawyerk Games
8596,Manujoaco
8597,Smokesomefrogs
8598,Lifetap Studios
8599,Echoboom S.L.
8600,Kiro Games
8601,Melonsoda Soft
8602,Innovision
8603,Keyreal
8604,"Astra Logical, Klei Publishing"
8605,Rekim
8606,Phantom Production Set
8607,"Amplifier Studios, Thq Nordic"
8608,Emprom Game
8609,Sucurema Gmbh
8610,Inarcade
8611,Deadsignal Studios
8612,Aigi Studios
8613,Actoon Studio
8614,"Litty Games, Solistic Studios"
8615,Polina Medyanik
8616,Brainstrainstudios
8617,祥
8618,Team Parafox
8619,Doot Tiny Games
8620,Gunther-Gerben Boxhammer
8621,Zac
8622,Tiedeveloper
8623,Big Way
8624,Moonblast
8625,"Refrigerator Game Lovers, Jam Cafe, Dream Gear"
8626,S.A. Digiworks
8627,Beyter Games Studio
8628,Render System
8629,Gamerotor
8630,Vanimals
8631,Clique Games
8632,Homiebear Studio
8633,Omnirift
8634,Bold Statement Games
8635,Bogdan Padjen
8636,Kether Studio
8637,Trick27 Studios Limited
8638,Pbmnluv
8639,Rapid Snail
8640,Sköll Studio
8641,Syawase Works China
8642,Waxweal
8643,Lingtan Studio
8644,Scorpiniti Bruno
8645,Acerola Software
8646,Cyril Megem
8647,Daniel J Roberts
8648,Zepetto Co.
8649,Yorick Postema
8650,Game Wave Studios
8651,Rokaplay
8652,"Medusasgame, 青岛三脚猫工作室"
8653,Solecismic Software
8654,Freedintale Studio
8655,Abstract Software Inc.
8656,Zenith Games
8657,Revulo Games
8658,"Ee Games, Tenth Art Studio"
8659,Ifthen Software Llc
8660,Mediacube Games
8661,Aqwatron
8662,J.S.Void
8663,Gameart Studio Gmbh
8664,Chronicle Games
8665,Rückert Broductions
8666,Pixel Cattle Games
8667,Garrett Fuselier
8668,Leonwaan Games
8669,Blue Pixel Games
8670,Recordmedia
8671,Team Miaozi
8672,Giant Box Games
8673,Loadupgames.Com
8674,Logic Artists
8675,Pandering Entertainment
8676,"Adventurer'S Tavern, Gamera Game"
8677,Juice Game
8678,Lunatinc
8679,"Rockin' Android, Rockin Android"
8680,Corpix Games
8681,Rune Skovbo Johansen
8682,Gamigo Publishing Gmbh
8683,Die Gute Fabrik
8684,Lupiesoft
8685,Chris Pow
8686,Populus
8687,Eastfog Studios
8688,Yanako Rpgs
8689,Bonusxp
8690,Hio Nakamura
8691,Ddraig House Game Studio Ltd.
8692,The Deep End Games
8693,3Bd Games Llc
8694,White Lotus Interactive
8695,Thorne Games
8696,South Blue Moon
8697,2Dgamemania
8698,Treexy
8699,Sunday'S Games
8700,"Loud King Studios, Llc"
8701,"Janus Vr, Inc."
8702,Arydk
8703,"Paris Stalker, All In"
8704,Bossypino
8705,Hide Head
8706,Elphie
8707,Blue Moon
8708,Create Game (Olegm)
8709,Super Powerup Games
8710,Alestore Inc.
8711,Jackson Clayton
8712,Dark Polygon Ltda.
8713,Glorified Studios
8714,Team Ramen
8715,Senabyza
8716,Unamedpixel
8717,Jacob Mccormick
8718,Fengshuyun
8719,Harry Gill
8720,Moonlightgames
8721,The Doomed Studio
8722,老乌贼工作室
8723,Chark Studio
8724,Hard Shark Games
8725,Befuddlebug
8726,Menace Claw Games Studio
8727,New Moon Studio
8728,Immanitas Entertainment
8729,Hardergaming
8730,Lone Axe Games
8731,Mustafa Caner Tonbul
8732,Fredbear Games Limited
8733,Truemotionstudio
8734,Wix Games
8735,Virtualvillain
8736,Crosshud
8737,Jounitus
8738,Bazookafriend
8739,My Dog Zorro
8740,Lee Fuller
8741,Acrossbeavers Studio／翻滾海貍工作室
8742,Zac Smith
8743,Magic Item Tech
8744,Allen Games
8745,Chaos Concept
8746,Satur Entertainment
8747,Sacred Star Team
8748,Sweeping Avalanche Creations
8749,Blackout Games
8750,Digital Sushi
8751,Werfest Software
8752,Pharazen Studios
8753,86岁按时吃饭
8754,Jordan Pefianco
8755,Krasnoshekova Mariya
8756,Hero Blocks Aps
8757,"Limbolane, Fellow Traveller"
8758,Clorithstudio
8759,Jiochees
8760,Hyperbolic Llc
8761,Diabolical Mind
8762,Team Bapy
8763,Mens Sana Interactive
8764,陌上科技
8765,Studiodisrupt
8766,Laineus
8767,Unseen Interactive
8768,Digital Vortex Entertainment
8769,Digital Dreams Entertainment
8770,Superwyh
8771,Heyjeff
8772,Lions Crayons Games
8773,Gtgame
8774,Dietzribi
8775,Illunsoft
8776,Studio Chien D'Or
8777,Gaming Insight
8778,Daniel Lochner
8779,Preferred Networks
8780,United Independent Entertainment Gmbh
8781,Intensive Exposure Team
8782,Jord&Eld
8783,Stormz Entertainement
8784,Atlantis Workshop
8785,Oct.Works
8786,Nul2 Studio
8787,Dexter Studios
8788,Virussea
8789,Sumerian Games
8790,Three Gates
8791,Travian Games Gmbh
8792,Videlectrix
8793,Machine 22
8794,Wiregames
8795,8888888 Labs
8796,Curiositystream
8797,Boaz Leshman
8798,"Mythicowl, Neverland Entertainment"
8799,Moonmuse Entertainment
8800,Shiny Dolphin Games Llc
8801,"Wise Games, Xiaoxiao Studio"
8802,Caffnight Software
8803,Pilotlumpa Gaming
8804,Obscurasoft
8805,Fun Infused Games
8806,Caravel Games
8807,Qureate
8808,Maurizio
8809,Frivolous Business
8810,Nekogameteacher
8811,Just A Game
8812,Fluffy Kitten Studios
8813,Tom Fegert Llc
8814,Lynkpin Game
8815,Doppler Interactive
8816,Nightwalker
8817,Praetor Games
8818,Black Market Games
8819,Noodlecake
8820,Drakeling Labs
8821,Michigan State University
8822,2D Heroes
8823,Purple Studios
8824,Massdigi
8825,Kaythepianist
8826,Monogon Games
8827,Yahaha Studios
8828,Duelboot
8829,Kimys Studio
8830,"Ratalaika Games S.L., Meridian4"
8831,Brucent Llc
8832,Magic Spell Studios
8833,"Light Up Games, Primal Seed"
8834,Suckerfree Games
8835,"Mindshaft Games, Llc"
8836,Colin Stoddart
8837,Okyo Games
8838,"Shavaughn Dacosta, Ozgur Kaderoglu"
8839,Jrago Studios
8840,Kumobius
8841,Brent Arnold
8842,Quanhome
8843,"Magicdweedoo, Nonsense Machine"
8844,Akiyam
8845,Jinthree Studio
8846,Unstoppable Pug Studio
8847,Bd Minigames
8848,"Diracripple, Reality Reconstruction Studio"
8849,Taylor Stapleton
8850,Carla51
8851,肥羊
8852,Opium Pulses Entertainment
8853,"Chengdu Hezonglianheng Digital Technology Co, Ltd."
8854,Trasnatech
8855,Stormnebulae
8856,Helloenjoy
8857,Clockwork Origins
8858,Axan Gray
8859,Dnc Games
8860,Starcade Arcade
8861,Stepan Vakhtin
8862,Freakzone Games
8863,Eyespyda Games
8864,Zojin
8865,Adam314
8866,Sebastian Scaini
8867,Onu Games
8868,Supreme Gauntlet Games
8869,World Away Games
8870,Micropsia Games Spa
8871,Livdg Limited
8872,Wnmstudio
8873,Ncard
8874,碧戥與艾絲卡菲的遊戲坊
8875,Westdeutscher Rundfunk Koeln
8876,Fortgs
8877,Bufoproject
8878,5 Pillar Wood
8879,The Southern Gaming Syndicate
8880,芒果互娱
8881,Crow'S Key Studios
8882,孤单工作室
8883,Notte Studio Games S.R.L.S
8884,"Overseer Games, Elda Entertainment"
8885,The Zoo
8886,Pleon Words
8887,Yu Ji Kwang
8888,Mayflower Entertainment
8889,Idc/Games
8890,Steeplesoft
8891,猫柚工作室
8892,Sokaikan Ltd
8893,Yao
8894,Artalasky
8895,Paper Board Studios
8896,Sungift Games
8897,Lunarpixel
8898,蛋炒饭
8899,"Soul Playing Games, Cybersports"
8900,Oleg Skutte
8901,Flyleap Studios
8902,Murafka Games
8903,Jacob Kendall
8904,独立创作
8905,Turbo Chimp
8906,Lostding
8907,Aquila Industrial
8908,Bristol Street Studios
8909,Handsome Games
8910,Coldmechanics
8911,Leadfollow Games
8912,Non Existent Studios 2
8913,Nuts And Volts Electronics
8914,Selugames
8915,Diego Alonso Martin
8916,Melonfish Studios
8917,Cozypuzzlegames
8918,Crossy
8919,Techazy
8920,Ben Thomas
8921,Retsu Teikoku
8922,Phantom Playworks
8923,Brainwashing Games
8924,Oyasumi Workshop
8925,Dowrick Games
8926,Joseph Macdonald
8927,Catsmeat Studios
8928,Agm Playism
8929,Deleted
8930,What'S All That Racket
8931,Advance Nine
8932,"Sergeschateau, Sergio Castillo"
8933,Amroy Entertainment
8934,Monu
8935,Rtan
8936,Hermurx
8937,Stp Works
8938,Sundew Studios
8939,Limited Run Games
8940,Realityarts Studio
8941,Immersion Plus
8942,Treadsoft
8943,Gameprodteam
8944,Noclip
8945,Imaginationoverflow
8946,Bkbl Bartosz Bialek
8947,Mesote Games
8948,Ibe Denaux
8949,Hcnone
8950,Myron Games
8951,"Tero Lunkka, Valkeala Software"
8952,东南瓜
8953,Toorai
8954,Waz Games
8955,Tallshrimp
8956,Damage Control
8957,"Orbus Online, Llc"
8958,Giant Global
8959,"Mbb Vrsolutions, Llc"
8960,Komefukuro
8961,Ghost Street Games Llc
8962,Mr. Moo Games
8963,上海游愉网络
